index	max_degree	fail_node_degree	fail_neber_degree	fail_degree_sum	max_load	big_load_num	fail_load_sum	fail_num	first_round_fail	neber_fail_num	fail_round	subgraph_num	fail_node_load	load_change	degree_change	fail_neber_load	LCC
38,90,	137	11	0	11	27757	33	115	0	0	0	0	1	115	2359	22	0	330
38,91,	138	9	0	9	27953	33	52	0	0	0	0	1	52	2542	18	0	330
38,92,	138	8	0	8	27935	33	52	0	0	0	0	1	52	2625	16	0	330
38,93,	138	13	0	13	27948	33	107	0	0	0	0	1	107	2575	26	0	330
38,94,	138	9	0	9	27953	33	52	0	0	0	0	1	52	2542	18	0	330
38,95,	138	8	0	8	27935	33	52	0	0	0	0	1	52	2385	16	0	330
38,96,	138	23	0	23	27932	33	849	0	0	0	0	2	849	6738	46	0	329
38,97,	138	7	0	7	27935	33	52	0	0	0	0	1	52	2386	14	0	330
38,98,	138	7	0	7	27935	33	52	0	0	0	0	1	52	2386	14	0	330
38,99,	138	7	0	7	27935	33	52	0	0	0	0	1	52	2386	14	0	330
39,40,	137	11	0	11	27730	33	250	0	0	0	0	1	250	2626	22	0	330
39,41,	137	8	0	8	27716	33	0	0	0	0	0	1	0	2198	16	0	330
39,42,	137	9	0	9	27407	33	341	0	0	0	0	2	341	3733	18	0	329
39,43,	137	8	0	8	27708	33	3	0	0	0	0	1	3	2209	16	0	330
39,44,	137	6	0	6	27704	33	0	0	0	0	0	1	0	1996	12	0	330
39,45,	137	9	0	9	27707	33	1	0	0	0	0	1	1	2177	18	0	330
39,46,	134	123	57	180	26402	32	18264	5	5	5	1	14	18075	31338	352	189	311
39,47,	137	64	0	64	27936	32	8759	0	0	0	0	2	8759	11719	128	0	329
39,48,	137	51	0	51	27896	32	2607	0	0	0	0	1	2607	5216	102	0	330
39,49,	136	52	9	61	27630	32	2511	1	1	1	1	1	2507	6904	122	4	329
39,50,	137	55	0	55	27850	33	1370	0	0	0	0	1	1370	4745	110	0	330
39,51,	137	72	0	72	27952	32	5093	0	0	0	0	1	5093	6908	144	0	330
39,52,	137	75	0	75	27987	32	9227	0	0	0	0	1	9227	10979	150	0	330
39,53,	137	29	16	45	25896	31	6986	2	2	2	1	6	6170	29688	84	816	317
39,54,	137	83	5	88	27810	33	12350	1	1	1	1	4	12341	17408	174	9	326
39,55,	137	54	0	54	27905	32	2703	0	0	0	0	1	2703	5304	108	0	330
39,56,	137	61	0	61	27880	32	2827	0	0	0	0	1	2827	5735	122	0	330
39,57,	137	67	12	79	27746	32	4763	2	2	2	1	1	4633	10130	158	130	328
39,58,	136	53	9	62	27477	31	3408	1	1	1	1	2	3218	9150	122	190	328
39,59,	137	39	0	39	27839	33	486	0	0	0	0	1	486	3818	78	0	330
39,60,	137	49	0	49	27723	32	1869	0	0	0	0	2	1869	6435	98	0	329
39,61,	137	32	0	32	27809	33	869	0	0	0	0	1	869	4249	64	0	330
39,62,	138	31	0	31	28047	33	1001	0	0	0	0	1	1001	3732	62	0	330
39,63,	137	40	0	40	27875	33	990	0	0	0	0	1	990	3883	80	0	330
39,64,	137	38	0	38	27856	33	676	0	0	0	0	1	676	3879	76	0	330
39,65,	137	46	0	46	27892	33	1339	0	0	0	0	1	1339	3965	92	0	330
39,66,	137	25	0	25	27819	32	362	0	0	0	0	1	362	3319	50	0	330
39,67,	137	28	0	28	27856	33	742	0	0	0	0	1	742	3377	56	0	330
39,68,	137	39	0	39	27870	33	858	0	0	0	0	1	858	3832	78	0	330
39,69,	137	22	0	22	27801	32	565	0	0	0	0	1	565	3540	44	0	330
39,70,	137	19	0	19	27798	33	394	0	0	0	0	1	394	3245	38	0	330
39,71,	137	27	0	27	27806	33	501	0	0	0	0	1	501	3624	54	0	330
39,72,	137	20	0	20	27813	33	156	0	0	0	0	1	156	3183	40	0	330
39,73,	138	15	0	15	27977	32	190	0	0	0	0	1	190	3431	30	0	330
39,74,	137	23	0	23	27796	33	322	0	0	0	0	1	322	3407	46	0	330
39,75,	137	14	0	14	27787	33	167	0	0	0	0	1	167	2886	28	0	330
39,76,	138	12	0	12	27982	33	7	0	0	0	0	1	7	2855	24	0	330
39,77,	138	11	0	11	27941	33	66	0	0	0	0	1	66	3012	22	0	330
39,78,	138	11	0	11	27941	33	64	0	0	0	0	1	64	3066	22	0	330
39,79,	137	17	0	17	27787	33	270	0	0	0	0	1	270	3103	34	0	330
39,80,	138	10	0	10	27941	33	0	0	0	0	0	1	0	3080	20	0	330
39,81,	137	13	0	13	27774	33	8	0	0	0	0	1	8	2598	26	0	330
39,82,	138	20	0	20	27933	32	553	0	0	0	0	2	553	6271	40	0	329
39,83,	138	15	0	15	27959	33	25	0	0	0	0	1	25	3439	30	0	330
39,84,	138	14	0	14	27956	33	20	0	0	0	0	1	20	2996	28	0	330
39,85,	138	15	0	15	27959	33	62	0	0	0	0	1	62	3057	30	0	330
39,86,	138	12	0	12	27953	33	4	0	0	0	0	1	4	2617	24	0	330
39,87,	138	12	0	12	27982	33	24	0	0	0	0	1	24	2735	24	0	330
39,88,	138	7	0	7	27941	33	0	0	0	0	0	1	0	2624	14	0	330
39,89,	138	11	0	11	27964	33	85	0	0	0	0	1	85	2948	22	0	330
39,90,	137	10	0	10	27763	33	63	0	0	0	0	1	63	2360	20	0	330
39,91,	138	8	0	8	27960	33	0	0	0	0	0	1	0	2537	16	0	330
39,92,	138	7	0	7	27941	33	0	0	0	0	0	1	0	2624	14	0	330
39,93,	138	12	0	12	27953	33	55	0	0	0	0	1	55	2579	24	0	330
39,94,	138	8	0	8	27960	33	0	0	0	0	0	1	0	2537	16	0	330
39,95,	138	7	0	7	27941	33	0	0	0	0	0	1	0	2384	14	0	330
39,96,	138	22	0	22	27940	33	797	0	0	0	0	2	797	6709	44	0	329
39,97,	138	6	0	6	27941	33	0	0	0	0	0	1	0	2385	12	0	330
39,98,	138	6	0	6	27941	33	0	0	0	0	0	1	0	2385	12	0	330
39,99,	138	6	0	6	27941	33	0	0	0	0	0	1	0	2385	12	0	330
40,41,	137	9	0	9	27702	33	250	0	0	0	0	1	250	2494	18	0	330
40,42,	137	10	0	10	27393	33	591	0	0	0	0	2	591	4027	20	0	329
40,43,	137	9	0	9	27694	33	253	0	0	0	0	1	253	2506	18	0	330
40,44,	137	7	0	7	27690	33	250	0	0	0	0	1	250	2293	14	0	330
40,45,	137	10	0	10	27693	33	251	0	0	0	0	1	251	2474	20	0	330
40,46,	134	124	57	181	26388	32	18514	5	5	5	1	14	18325	31671	354	189	311
40,47,	137	65	0	65	27922	32	9009	0	0	0	0	2	9009	12023	130	0	329
40,48,	137	52	0	52	27882	32	2857	0	0	0	0	1	2857	5515	104	0	330
40,49,	136	53	9	62	27616	32	2761	1	1	1	1	1	2757	7200	124	4	329
40,50,	137	56	0	56	27836	33	1620	0	0	0	0	1	1620	5046	112	0	330
40,51,	137	73	0	73	27938	32	5343	0	0	0	0	1	5343	7205	146	0	330
40,52,	137	76	0	76	27973	32	9477	0	0	0	0	1	9477	11280	152	0	330
40,53,	137	30	16	46	25882	31	7236	2	2	2	1	6	6420	29975	86	816	317
40,54,	137	84	5	89	27789	33	12600	1	1	1	1	4	12591	17514	174	9	326
40,55,	137	55	0	55	27891	32	2953	0	0	0	0	1	2953	5605	110	0	330
40,56,	137	62	0	62	27866	32	3077	0	0	0	0	1	3077	6031	124	0	330
40,57,	137	68	12	80	27732	32	5013	2	2	2	1	1	4883	10427	160	130	328
40,58,	136	54	9	63	27463	31	3658	1	1	1	1	2	3468	9451	124	190	328
40,59,	137	40	0	40	27825	33	736	0	0	0	0	1	736	4120	80	0	330
40,60,	137	50	0	50	27709	32	2119	0	0	0	0	2	2119	6733	100	0	329
40,61,	137	33	0	33	27795	33	1119	0	0	0	0	1	1119	4548	66	0	330
40,62,	138	32	0	32	28033	33	1251	0	0	0	0	1	1251	4032	64	0	330
40,63,	137	41	0	41	27861	33	1240	0	0	0	0	1	1240	4184	82	0	330
40,64,	137	39	0	39	27842	33	926	0	0	0	0	1	926	4179	78	0	330
40,65,	137	47	0	47	27878	33	1589	0	0	0	0	1	1589	4265	94	0	330
40,66,	137	26	0	26	27805	32	612	0	0	0	0	1	612	3620	52	0	330
40,67,	137	29	0	29	27842	33	992	0	0	0	0	1	992	3679	58	0	330
40,68,	137	40	0	40	27856	33	1108	0	0	0	0	1	1108	4132	80	0	330
40,69,	137	23	0	23	27787	32	815	0	0	0	0	1	815	3840	46	0	330
40,70,	137	20	0	20	27784	33	644	0	0	0	0	1	644	3546	40	0	330
40,71,	137	28	0	28	27792	33	751	0	0	0	0	1	751	3923	56	0	330
40,72,	137	21	0	21	27799	33	406	0	0	0	0	1	406	3483	42	0	330
40,73,	138	16	0	16	27964	32	440	0	0	0	0	1	440	3721	32	0	330
40,74,	137	24	0	24	27782	33	572	0	0	0	0	1	572	3709	48	0	330
40,75,	137	15	0	15	27773	33	417	0	0	0	0	1	417	3186	30	0	330
40,76,	138	13	0	13	27968	33	257	0	0	0	0	1	257	3154	26	0	330
40,77,	138	12	0	12	27927	33	316	0	0	0	0	1	316	3312	24	0	330
40,78,	138	12	0	12	27927	33	314	0	0	0	0	1	314	3366	24	0	330
40,79,	137	18	0	18	27773	33	520	0	0	0	0	1	520	3404	36	0	330
40,80,	138	11	0	11	27927	33	250	0	0	0	0	1	250	3380	22	0	330
40,81,	137	14	0	14	27760	33	258	0	0	0	0	1	258	2898	28	0	330
40,82,	138	21	0	21	27917	32	803	0	0	0	0	2	803	6597	42	0	329
40,83,	138	16	0	16	27946	33	275	0	0	0	0	1	275	3728	32	0	330
40,84,	138	15	0	15	27943	33	270	0	0	0	0	1	270	3288	30	0	330
40,85,	138	16	0	16	27946	33	312	0	0	0	0	1	312	3349	32	0	330
40,86,	138	13	0	13	27940	33	254	0	0	0	0	1	254	2911	26	0	330
40,87,	138	13	0	13	27968	33	274	0	0	0	0	1	274	3033	26	0	330
40,88,	138	8	0	8	27927	33	250	0	0	0	0	1	250	2924	16	0	330
40,89,	138	12	0	12	27950	33	335	0	0	0	0	1	335	3248	24	0	330
40,90,	137	11	0	11	27749	33	313	0	0	0	0	1	313	2660	22	0	330
40,91,	138	9	0	9	27946	33	250	0	0	0	0	1	250	2836	18	0	330
40,92,	138	8	0	8	27927	33	250	0	0	0	0	1	250	2924	16	0	330
40,93,	138	13	0	13	27940	33	305	0	0	0	0	1	305	2874	26	0	330
40,94,	138	9	0	9	27946	33	250	0	0	0	0	1	250	2836	18	0	330
40,95,	138	8	0	8	27927	33	250	0	0	0	0	1	250	2684	16	0	330
40,96,	138	23	0	23	27923	33	1047	0	0	0	0	2	1047	6859	44	0	329
40,97,	138	7	0	7	27927	33	250	0	0	0	0	1	250	2685	14	0	330
40,98,	138	7	0	7	27927	33	250	0	0	0	0	1	250	2685	14	0	330
40,99,	138	7	0	7	27927	33	250	0	0	0	0	1	250	2685	14	0	330
41,42,	137	7	0	7	27379	33	341	0	0	0	0	2	341	3602	14	0	329
41,43,	137	6	0	6	27680	33	3	0	0	0	0	1	3	2078	12	0	330
41,44,	137	4	0	4	27676	33	0	0	0	0	0	1	0	1865	8	0	330
41,45,	137	7	0	7	27679	33	1	0	0	0	0	1	1	2046	14	0	330
41,46,	134	121	57	178	26374	32	18264	5	5	5	1	14	18075	31250	348	189	311
41,47,	137	62	0	62	27908	32	8759	0	0	0	0	2	8759	11591	124	0	329
41,48,	137	49	0	49	27868	32	2607	0	0	0	0	1	2607	5085	98	0	330
41,49,	136	50	9	59	27602	32	2511	1	1	1	1	1	2507	6771	118	4	329
41,50,	137	53	0	53	27822	33	1370	0	0	0	0	1	1370	4616	106	0	330
41,51,	137	70	0	70	27924	32	5093	0	0	0	0	1	5093	6775	140	0	330
41,52,	137	73	0	73	27959	32	9227	0	0	0	0	1	9227	10850	146	0	330
41,53,	137	27	16	43	25868	31	6986	2	2	2	1	6	6170	29559	80	816	317
41,54,	137	81	5	86	27771	33	12350	1	1	1	1	4	12341	17084	168	9	326
41,55,	137	52	0	52	27877	32	2703	0	0	0	0	1	2703	5174	104	0	330
41,56,	137	59	0	59	27852	32	2827	0	0	0	0	1	2827	5601	118	0	330
41,57,	137	65	12	77	27718	32	4763	2	2	2	1	1	4633	10000	154	130	328
41,58,	136	51	9	60	27449	31	3408	1	1	1	1	2	3218	9025	118	190	328
41,59,	137	37	0	37	27811	33	486	0	0	0	0	1	486	3690	74	0	330
41,60,	137	47	0	47	27695	32	1869	0	0	0	0	2	1869	6304	94	0	329
41,61,	137	30	0	30	27781	33	869	0	0	0	0	1	869	4118	60	0	330
41,62,	138	29	0	29	28019	33	1001	0	0	0	0	1	1001	3602	58	0	330
41,63,	137	38	0	38	27847	33	990	0	0	0	0	1	990	3753	76	0	330
41,64,	137	36	0	36	27828	33	676	0	0	0	0	1	676	3749	72	0	330
41,65,	137	44	0	44	27864	33	1339	0	0	0	0	1	1339	3835	88	0	330
41,66,	137	23	0	23	27791	32	362	0	0	0	0	1	362	3187	46	0	330
41,67,	137	26	0	26	27828	33	742	0	0	0	0	1	742	3246	52	0	330
41,68,	137	37	0	37	27842	33	858	0	0	0	0	1	858	3702	74	0	330
41,69,	137	20	0	20	27773	32	565	0	0	0	0	1	565	3410	40	0	330
41,70,	137	17	0	17	27770	33	394	0	0	0	0	1	394	3115	34	0	330
41,71,	137	25	0	25	27778	33	501	0	0	0	0	1	501	3493	50	0	330
41,72,	137	18	0	18	27785	33	156	0	0	0	0	1	156	3053	36	0	330
41,73,	138	13	0	13	27950	32	190	0	0	0	0	1	190	3293	26	0	330
41,74,	137	21	0	21	27768	33	322	0	0	0	0	1	322	3279	42	0	330
41,75,	137	12	0	12	27759	33	167	0	0	0	0	1	167	2755	24	0	330
41,76,	138	10	0	10	27954	33	7	0	0	0	0	1	7	2726	20	0	330
41,77,	138	9	0	9	27913	33	66	0	0	0	0	1	66	2883	18	0	330
41,78,	138	9	0	9	27913	33	64	0	0	0	0	1	64	2937	18	0	330
41,79,	137	15	0	15	27759	33	270	0	0	0	0	1	270	2973	30	0	330
41,80,	138	8	0	8	27913	33	0	0	0	0	0	1	0	2951	16	0	330
41,81,	137	11	0	11	27746	33	8	0	0	0	0	1	8	2468	22	0	330
41,82,	138	18	0	18	27905	32	553	0	0	0	0	2	553	6144	36	0	329
41,83,	138	13	0	13	27932	33	25	0	0	0	0	1	25	3299	26	0	330
41,84,	138	12	0	12	27929	33	20	0	0	0	0	1	20	2859	24	0	330
41,85,	138	13	0	13	27932	33	62	0	0	0	0	1	62	2920	26	0	330
41,86,	138	10	0	10	27926	33	4	0	0	0	0	1	4	2482	20	0	330
41,87,	138	10	0	10	27954	33	24	0	0	0	0	1	24	2606	20	0	330
41,88,	138	5	0	5	27913	33	0	0	0	0	0	1	0	2495	10	0	330
41,89,	138	9	0	9	27936	33	85	0	0	0	0	1	85	2820	18	0	330
41,90,	137	8	0	8	27735	33	63	0	0	0	0	1	63	2229	16	0	330
41,91,	138	6	0	6	27932	33	0	0	0	0	0	1	0	2408	12	0	330
41,92,	138	5	0	5	27913	33	0	0	0	0	0	1	0	2495	10	0	330
41,93,	138	10	0	10	27926	33	55	0	0	0	0	1	55	2445	20	0	330
41,94,	138	6	0	6	27932	33	0	0	0	0	0	1	0	2408	12	0	330
41,95,	138	5	0	5	27913	33	0	0	0	0	0	1	0	2255	10	0	330
41,96,	138	20	0	20	27912	33	797	0	0	0	0	2	797	6582	40	0	329
41,97,	138	4	0	4	27913	33	0	0	0	0	0	1	0	2256	8	0	330
41,98,	138	4	0	4	27913	33	0	0	0	0	0	1	0	2256	8	0	330
41,99,	138	4	0	4	27913	33	0	0	0	0	0	1	0	2256	8	0	330
42,43,	137	7	0	7	27371	33	344	0	0	0	0	2	344	3613	14	0	329
42,44,	137	5	0	5	27367	33	341	0	0	0	0	2	341	3399	10	0	329
42,45,	137	8	0	8	27370	33	342	0	0	0	0	2	342	3580	16	0	329
42,46,	134	122	57	179	26084	32	18605	5	5	5	1	15	18416	32636	350	189	310
42,47,	137	63	0	63	27600	32	9100	0	0	0	0	3	9100	13113	126	0	328
42,48,	137	50	0	50	27559	32	2948	0	0	0	0	2	2948	6615	100	0	329
42,49,	136	51	9	60	27294	32	2852	1	1	1	1	2	2848	8299	120	4	328
42,50,	137	54	0	54	27513	33	1711	0	0	0	0	2	1711	6147	108	0	329
42,51,	137	71	0	71	27615	32	5434	0	0	0	0	2	5434	8298	142	0	329
42,52,	137	74	0	74	27650	32	9568	0	0	0	0	2	9568	12383	148	0	329
42,53,	137	28	16	44	25572	31	7327	2	2	2	1	7	6511	31028	82	816	316
42,54,	137	82	5	87	27477	32	12691	1	1	1	1	5	12682	18784	172	9	325
42,55,	137	53	0	53	27568	32	3044	0	0	0	0	2	3044	6705	106	0	329
42,56,	137	60	0	60	27543	32	3168	0	0	0	0	2	3168	7128	120	0	329
42,57,	137	66	12	78	27411	32	5104	2	2	2	1	2	4974	11503	156	130	327
42,58,	136	52	9	61	27142	31	3749	1	1	1	1	3	3559	10551	120	190	327
42,59,	137	38	0	38	27502	33	827	0	0	0	0	2	827	5223	76	0	329
42,60,	137	48	0	48	27387	32	2210	0	0	0	0	3	2210	7834	96	0	328
42,61,	137	31	0	31	27472	33	1210	0	0	0	0	2	1210	5644	62	0	329
42,62,	138	30	0	30	27707	33	1342	0	0	0	0	2	1342	4900	58	0	329
42,63,	137	39	0	39	27538	33	1331	0	0	0	0	2	1331	5283	78	0	329
42,64,	137	37	0	37	27519	33	1017	0	0	0	0	2	1017	5282	74	0	329
42,65,	137	45	0	45	27555	33	1680	0	0	0	0	2	1680	5371	90	0	329
42,66,	137	24	0	24	27482	32	703	0	0	0	0	2	703	4719	48	0	329
42,67,	137	27	0	27	27519	33	1083	0	0	0	0	2	1083	4777	54	0	329
42,68,	137	38	0	38	27533	33	1199	0	0	0	0	2	1199	5236	76	0	329
42,69,	137	21	0	21	27464	32	906	0	0	0	0	2	906	4942	42	0	329
42,70,	137	18	0	18	27461	33	735	0	0	0	0	2	735	4645	36	0	329
42,71,	137	26	0	26	27469	33	842	0	0	0	0	2	842	5023	52	0	329
42,72,	137	19	0	19	27476	33	497	0	0	0	0	2	497	4587	38	0	329
42,73,	138	14	0	14	27639	32	531	0	0	0	0	2	531	4835	28	0	329
42,74,	137	22	0	22	27459	33	663	0	0	0	0	2	663	4813	44	0	329
42,75,	137	13	0	13	27450	33	508	0	0	0	0	2	508	4287	26	0	329
42,76,	138	11	0	11	27645	33	348	0	0	0	0	2	348	4252	22	0	329
42,77,	138	10	0	10	27604	33	407	0	0	0	0	2	407	4410	20	0	329
42,78,	138	10	0	10	27604	33	405	0	0	0	0	2	405	4464	20	0	329
42,79,	137	16	0	16	27450	33	611	0	0	0	0	2	611	4505	32	0	329
42,80,	138	9	0	9	27604	33	341	0	0	0	0	2	341	4478	18	0	329
42,81,	137	12	0	12	27437	33	349	0	0	0	0	2	349	4003	24	0	329
42,82,	138	19	0	19	27597	32	894	0	0	0	0	3	894	7648	38	0	328
42,83,	138	14	0	14	27623	33	366	0	0	0	0	2	366	4823	28	0	329
42,84,	138	13	0	13	27620	33	361	0	0	0	0	2	361	4386	26	0	329
42,85,	138	14	0	14	27623	33	403	0	0	0	0	2	403	4447	28	0	329
42,86,	138	11	0	11	27617	33	345	0	0	0	0	2	345	4011	22	0	329
42,87,	138	11	0	11	27645	33	365	0	0	0	0	2	365	4134	22	0	329
42,88,	138	6	0	6	27604	33	341	0	0	0	0	2	341	4025	12	0	329
42,89,	138	10	0	10	27625	33	426	0	0	0	0	2	426	4360	20	0	329
42,90,	137	9	0	9	27426	33	404	0	0	0	0	2	404	3763	18	0	329
42,91,	138	7	0	7	27621	33	341	0	0	0	0	2	341	3946	14	0	329
42,92,	138	6	0	6	27604	33	341	0	0	0	0	2	341	4025	12	0	329
42,93,	138	11	0	11	27617	33	396	0	0	0	0	2	396	3975	22	0	329
42,94,	138	7	0	7	27621	33	341	0	0	0	0	2	341	3946	14	0	329
42,95,	138	6	0	6	27604	33	341	0	0	0	0	2	341	3786	12	0	329
42,96,	138	21	0	21	27604	33	1138	0	0	0	0	3	1138	8078	42	0	328
42,97,	138	5	0	5	27604	33	341	0	0	0	0	2	341	3787	10	0	329
42,98,	138	5	0	5	27604	33	341	0	0	0	0	2	341	3787	10	0	329
42,99,	138	5	0	5	27604	33	341	0	0	0	0	2	341	3787	10	0	329
43,44,	137	4	0	4	27668	33	3	0	0	0	0	1	3	1876	8	0	330
43,45,	137	7	0	7	27671	33	4	0	0	0	0	1	4	2057	14	0	330
43,46,	134	121	57	178	26366	32	18267	5	5	5	1	14	18078	31260	348	189	311
43,47,	137	62	0	62	27900	32	8762	0	0	0	0	2	8762	11601	124	0	329
43,48,	137	49	0	49	27860	32	2610	0	0	0	0	1	2610	5096	98	0	330
43,49,	136	50	9	59	27594	32	2514	1	1	1	1	1	2510	6783	118	4	329
43,50,	137	53	0	53	27814	33	1373	0	0	0	0	1	1373	4627	106	0	330
43,51,	137	70	0	70	27916	32	5096	0	0	0	0	1	5096	6786	140	0	330
43,52,	137	73	0	73	27948	32	9230	0	0	0	0	1	9230	10649	144	0	330
43,53,	137	27	16	43	25860	31	6989	2	2	2	1	6	6173	29582	80	816	317
43,54,	137	81	5	86	27774	33	12353	1	1	1	1	4	12344	17294	170	9	326
43,55,	137	52	0	52	27869	32	2706	0	0	0	0	1	2706	5185	104	0	330
43,56,	137	59	0	59	27844	32	2830	0	0	0	0	1	2830	5612	118	0	330
43,57,	137	65	12	77	27710	32	4766	2	2	2	1	1	4636	10011	154	130	328
43,58,	136	51	9	60	27441	31	3411	1	1	1	1	2	3221	9035	118	190	328
43,59,	137	37	0	37	27803	33	489	0	0	0	0	1	489	3701	74	0	330
43,60,	137	47	0	47	27687	32	1872	0	0	0	0	2	1872	6315	94	0	329
43,61,	137	30	0	30	27773	33	872	0	0	0	0	1	872	4129	60	0	330
43,62,	138	29	0	29	28011	33	1004	0	0	0	0	1	1004	3612	58	0	330
43,63,	137	38	0	38	27839	33	993	0	0	0	0	1	993	3764	76	0	330
43,64,	137	36	0	36	27820	33	679	0	0	0	0	1	679	3760	72	0	330
43,65,	137	44	0	44	27856	33	1342	0	0	0	0	1	1342	3846	88	0	330
43,66,	137	23	0	23	27783	32	365	0	0	0	0	1	365	3199	46	0	330
43,67,	137	26	0	26	27820	33	745	0	0	0	0	1	745	3258	52	0	330
43,68,	137	37	0	37	27834	33	861	0	0	0	0	1	861	3713	74	0	330
43,69,	137	20	0	20	27765	32	568	0	0	0	0	1	568	3421	40	0	330
43,70,	137	17	0	17	27762	33	397	0	0	0	0	1	397	3126	34	0	330
43,71,	137	25	0	25	27770	33	504	0	0	0	0	1	504	3504	50	0	330
43,72,	137	18	0	18	27777	33	159	0	0	0	0	1	159	3065	36	0	330
43,73,	138	13	0	13	27942	32	193	0	0	0	0	1	193	3304	26	0	330
43,74,	137	21	0	21	27760	33	325	0	0	0	0	1	325	3290	42	0	330
43,75,	137	12	0	12	27751	33	170	0	0	0	0	1	170	2767	24	0	330
43,76,	138	10	0	10	27946	33	10	0	0	0	0	1	10	2737	20	0	330
43,77,	138	9	0	9	27905	33	69	0	0	0	0	1	69	2894	18	0	330
43,78,	138	9	0	9	27905	33	67	0	0	0	0	1	67	2948	18	0	330
43,79,	137	15	0	15	27751	33	273	0	0	0	0	1	273	2984	30	0	330
43,80,	138	8	0	8	27905	33	3	0	0	0	0	1	3	2962	16	0	330
43,81,	137	11	0	11	27738	33	11	0	0	0	0	1	11	2479	22	0	330
43,82,	138	18	0	18	27897	32	556	0	0	0	0	2	556	6155	36	0	329
43,83,	138	13	0	13	27924	33	28	0	0	0	0	1	28	3310	26	0	330
43,84,	138	12	0	12	27921	33	23	0	0	0	0	1	23	2870	24	0	330
43,85,	138	13	0	13	27924	33	65	0	0	0	0	1	65	2931	26	0	330
43,86,	138	10	0	10	27918	33	7	0	0	0	0	1	7	2493	20	0	330
43,87,	138	10	0	10	27946	33	27	0	0	0	0	1	27	2617	20	0	330
43,88,	138	5	0	5	27905	33	3	0	0	0	0	1	3	2506	10	0	330
43,89,	138	9	0	9	27928	33	88	0	0	0	0	1	88	2831	18	0	330
43,90,	137	8	0	8	27727	33	66	0	0	0	0	1	66	2240	16	0	330
43,91,	138	6	0	6	27924	33	3	0	0	0	0	1	3	2419	12	0	330
43,92,	138	5	0	5	27905	33	3	0	0	0	0	1	3	2506	10	0	330
43,93,	138	10	0	10	27918	33	58	0	0	0	0	1	58	2456	20	0	330
43,94,	138	6	0	6	27924	33	3	0	0	0	0	1	3	2419	12	0	330
43,95,	138	5	0	5	27905	33	3	0	0	0	0	1	3	2266	10	0	330
43,96,	138	20	0	20	27904	33	800	0	0	0	0	2	800	6593	40	0	329
43,97,	138	4	0	4	27905	33	3	0	0	0	0	1	3	2267	8	0	330
43,98,	138	4	0	4	27905	33	3	0	0	0	0	1	3	2267	8	0	330
43,99,	138	4	0	4	27905	33	3	0	0	0	0	1	3	2267	8	0	330
44,45,	137	5	0	5	27667	33	1	0	0	0	0	1	1	1844	10	0	330
44,46,	134	119	57	176	26362	32	18264	5	5	5	1	14	18075	31065	344	189	311
44,47,	137	60	0	60	27896	32	8759	0	0	0	0	2	8759	11391	120	0	329
44,48,	137	47	0	47	27856	32	2607	0	0	0	0	1	2607	4884	94	0	330
44,49,	136	48	9	57	27590	32	2511	1	1	1	1	1	2507	6571	114	4	329
44,50,	137	51	0	51	27810	33	1370	0	0	0	0	1	1370	4414	102	0	330
44,51,	137	68	0	68	27912	32	5093	0	0	0	0	1	5093	6573	136	0	330
44,52,	137	71	0	71	27947	32	9227	0	0	0	0	1	9227	10648	142	0	330
44,53,	137	25	16	41	25856	31	6986	2	2	2	1	6	6170	29371	76	816	317
44,54,	137	79	5	84	27770	33	12350	1	1	1	1	4	12341	17085	166	9	326
44,55,	137	50	0	50	27865	32	2703	0	0	0	0	1	2703	4972	100	0	330
44,56,	137	57	0	57	27840	32	2827	0	0	0	0	1	2827	5399	114	0	330
44,57,	137	63	12	75	27706	32	4763	2	2	2	1	1	4633	9801	150	130	328
44,58,	136	49	9	58	27437	31	3408	1	1	1	1	2	3218	8825	114	190	328
44,59,	137	35	0	35	27799	33	486	0	0	0	0	1	486	3488	70	0	330
44,60,	137	45	0	45	27683	32	1869	0	0	0	0	2	1869	6104	90	0	329
44,61,	137	28	0	28	27769	33	869	0	0	0	0	1	869	3916	56	0	330
44,62,	138	27	0	27	28008	33	1001	0	0	0	0	1	1001	3378	54	0	330
44,63,	137	36	0	36	27835	33	990	0	0	0	0	1	990	3551	72	0	330
44,64,	137	34	0	34	27816	33	676	0	0	0	0	1	676	3548	68	0	330
44,65,	137	42	0	42	27852	33	1339	0	0	0	0	1	1339	3633	84	0	330
44,66,	137	21	0	21	27779	32	362	0	0	0	0	1	362	2986	42	0	330
44,67,	137	24	0	24	27816	33	742	0	0	0	0	1	742	3045	48	0	330
44,68,	137	35	0	35	27830	33	858	0	0	0	0	1	858	3501	70	0	330
44,69,	137	18	0	18	27761	32	565	0	0	0	0	1	565	3208	36	0	330
44,70,	137	15	0	15	27758	33	394	0	0	0	0	1	394	2913	30	0	330
44,71,	137	23	0	23	27766	33	501	0	0	0	0	1	501	3291	46	0	330
44,72,	137	16	0	16	27773	33	156	0	0	0	0	1	156	2852	32	0	330
44,73,	138	11	0	11	27938	32	190	0	0	0	0	1	190	3092	22	0	330
44,74,	137	19	0	19	27756	33	322	0	0	0	0	1	322	3077	38	0	330
44,75,	137	10	0	10	27747	33	167	0	0	0	0	1	167	2554	20	0	330
44,76,	138	8	0	8	27942	33	7	0	0	0	0	1	7	2525	16	0	330
44,77,	138	7	0	7	27901	33	66	0	0	0	0	1	66	2682	14	0	330
